# X	Y	time	B	Z
16.5	6.5	0.375	-5.647232468	0.7535311509
16.5	6.5	0.3833333333	-5.611792945	0.7738514509
16.5	6.5	0.3916666667	-5.58422887	0.7864825343
16.5	6.5	0.4	-5.533038447	0.8062529688
16.5	6.5	0.4083333333	-5.493661198	0.8199827943
16.5	6.5	0.4166666667	-5.42278215	0.8397542178
16.5	6.5	0.425	-5.344027652	0.8576021009
16.5	6.5	0.4333333333	-5.292837229	0.8688604984
16.5	6.5	0.4416666667	-5.202269557	0.886160494
16.5	6.5	0.45	-5.139265958	0.894398587
16.5	6.5	0.4583333333	-5.111701884	0.9023617474
16.5	6.5	0.4666666667	-5.032947387	0.9092261657
16.5	6.5	0.475	-4.985694688	0.9138940888
16.5	6.5	0.4833333333	-4.938441989	0.924329666
16.5	6.5	0.4916666667	-4.702178496	0.9408048632
16.5	6.5	0.5	-4.536784376	0.9520632608
16.5	6.5	0.5083333333	-4.39898013	0.9586537353
16.5	6.5	0.5166666667	-4.343832632	0.9646943443
16.5	6.5	0.525	-4.06819189	0.9776003605
16.5	6.5	0.5333333333	-3.7335014	0.9899575001
16.5	6.5	0.5416666667	-3.686255151	0.9929778046
16.5	6.5	0.55	-3.532680656	0.9962730418
16.5	6.5	0.5583333333	-3.509041407	0.9959981091
16.5	6.5	0.5666666667	-3.524811656	0.9979206604
16.5	6.5	0.575	-3.442090409	1.00149083
16.5	6.5	0.5833333333	-3.174350917	1.011650486
16.5	6.5	0.5916666667	-2.670315681	1.028125683
16.5	6.5	0.6	-2.347428691	1.03966198
16.5	6.5	0.6083333333	-2.122968698	1.04680232
16.5	6.5	0.6166666667	-2.126903198	1.046248499
16.5	6.5	0.625	-2.130837697	1.046248499
21.5	6.5	0.008333333333	-3.780747649	0.1826481115
21.5	6.5	0.01666666667	-3.938256644	0.1807255601
21.5	6.5	0.025	-4.162716637	0.1812754257
21.5	6.5	0.03333333333	-4.465898878	0.1886887205
21.5	6.5	0.04166666667	-4.73761802	0.2117553812
21.5	6.5	0.05	-4.989632413	0.2383912229
21.5	6.5	0.05833333333	-5.151079133	0.260908018
21.5	6.5	0.06666666667	-5.284961779	0.2861701849
21.5	6.5	0.075	-5.367654002	0.3084130363
21.5	6.5	0.08333333333	-5.4149067	0.3325764611
21.5	6.5	0.09166666667	-5.4306576	0.341089487
21.5	6.5	0.1	-5.450346224	0.3490526473
21.5	6.5	0.1083333333	-5.466097124	0.3627824728
21.5	6.5	0.1166666667	-5.489723473	0.3825529073
21.5	6.5	0.125	-5.521225272	0.4047957587
21.5	6.5	0.1333333333	-5.576353421	0.4231935073
21.5	6.5	0.1416666667	-5.572415696	0.4251150697
21.5	6.5	0.15	-5.576353421	0.4267626883
21.5	6.5	0.1583333333	-5.59997977	0.4369233328
21.5	6.5	0.1666666667	-5.631481569	0.4558699579
21.5	6.5	0.175	-5.662983368	0.4794854952
21.5	6.5	0.1833333333	-5.670858818	0.5014524248
21.5	6.5	0.1916666667	-5.666921093	0.5176536783
21.5	6.5	0.2	-5.674796543	0.5374251017
21.5	6.5	0.2083333333	-5.674796543	0.5626872686
21.5	6.5	0.2166666667	-5.678734268	0.5901469196
21.5	6.5	0.225	-5.706298342	0.6167827613
21.5	6.5	0.2333333333	-5.729924691	0.6450662216
21.5	6.5	0.2416666667	-5.722049241	0.6684068261
21.5	6.5	0.25	-5.702360617	0.6854318889
21.5	6.5	0.2583333333	-5.706298342	0.6868045747
21.5	6.5	0.2666666667	-5.706298342	0.6870795075
21.5	6.5	0.275	-5.702360617	0.6870795075
21.5	6.5	0.2833333333	-5.694485167	0.6961404209
21.5	6.5	0.2916666667	-5.674796543	0.7145381695
21.5	6.5	0.3	-5.651170193	0.7389775161
21.5	6.5	0.3083333333	-5.615730669	0.7623181206
21.5	6.5	0.3166666667	-5.580291145	0.7804409364
21.5	6.5	0.325	-5.529100722	0.8015850457
21.5	6.5	0.3333333333	-5.462159399	0.8232780316
21.5	6.5	0.3416666667	-5.399155801	0.8408519709
21.5	6.5	0.35	-5.355840827	0.8482662547
21.5	6.5	0.3583333333	-5.347965377	0.8485411874
21.5	6.5	0.3666666667	-5.347965377	0.849090064
21.5	6.5	0.375	-5.344027652	0.8488151312
21.5	6.5	0.3833333333	-5.347965377	0.8504627498
21.5	6.5	0.3916666667	-5.281024054	0.8680376781
21.5	6.5	0.4	-5.135328234	0.8927509684
21.5	6.5	0.4083333333	-4.989632413	0.9116975936
21.5	6.5	0.4166666667	-4.796683894	0.9336655122
21.5	6.5	0.425	-4.458029879	0.9564572401
21.5	6.5	0.4333333333	-4.213897386	0.9715597515
21.5	6.5	0.4416666667	-3.887075896	0.9844657677
21.5	6.5	0.45	-3.284581413	1.011101609
21.5	6.5	0.4583333333	-2.485232937	1.038831248
21.5	6.5	0.4666666667	-2.079656949	1.052567997
21.5	6.5	0.475	-1.918213454	1.052291086
21.5	6.5	0.4833333333	-1.918213454	1.051737265
21.5	6.5	0.4916666667	-1.926082453	1.052291086
26.5	6.5	0.008333333333	-3.772878649	0.1810004929
26.5	6.5	0.01666666667	-3.942191144	0.1826481115
26.5	6.5	0.025	-4.304455383	0.1831969881
26.5	6.5	0.03333333333	-4.619473374	0.2018696694
26.5	6.5	0.04166666667	-4.694303047	0.2068125253
26.5	6.5	0.05	-4.780932994	0.2169721808
26.5	6.5	0.05833333333	-4.93056654	0.2188947322
26.5	6.5	0.06666666667	-5.09201326	0.2356448622
26.5	6.5	0.075	-5.182580932	0.2507473736
26.5	6.5	0.08333333333	-5.296774954	0.2696949877
26.5	6.5	0.09166666667	-5.308588128	0.2754616529
26.5	6.5	0.1	-5.324339028	0.2787559011
26.5	6.5	0.1083333333	-5.324339028	0.2782070246
26.5	6.5	0.1166666667	-5.367654002	0.2930355922
26.5	6.5	0.125	-5.42278215	0.3196714339
26.5	6.5	0.1333333333	-5.454283949	0.341089487
26.5	6.5	0.1416666667	-5.489723473	0.3715694425
26.5	6.5	0.15	-5.513349822	0.3795326028
26.5	6.5	0.1583333333	-5.533038447	0.392438619
26.5	6.5	0.1666666667	-5.572415696	0.4080909959
26.5	6.5	0.175	-5.611792945	0.4248411259
26.5	6.5	0.1833333333	-5.615730669	0.429509049
26.5	6.5	0.1916666667	-5.647232468	0.4506531583
26.5	6.5	0.2	-5.659045643	0.4728950207
26.5	6.5	0.2083333333	-5.659045643	0.4770140672
26.5	6.5	0.2166666667	-5.662983368	0.4858010369
26.5	6.5	0.225	-5.662983368	0.5022762341
26.5	6.5	0.2333333333	-5.670858818	0.5344038083
26.5	6.5	0.2416666667	-5.674796543	0.5679050572
26.5	6.5	0.25	-5.690547442	0.5827326358
26.5	6.5	0.2583333333	-5.690547442	0.5852040637
26.5	6.5	0.2666666667	-5.718111516	0.6154100755
26.5	6.5	0.275	-5.725986966	0.6475376496
26.5	6.5	0.2833333333	-5.702360617	0.6785664816
26.5	6.5	0.2916666667	-5.686609717	0.6909236213
26.5	6.5	0.3	-5.686609717	0.6928451837
26.5	6.5	0.3083333333	-5.682671992	0.690099812
26.5	6.5	0.3166666667	-5.682671992	0.6933950492
26.5	6.5	0.325	-5.678734268	0.697239163
26.5	6.5	0.3333333333	-5.659045643	0.7332108509
26.5	6.5	0.3416666667	-5.611792945	0.7554537023
26.5	6.5	0.35	-5.60785522	0.7579241413
26.5	6.5	0.3583333333	-5.568477971	0.7831872971
26.5	6.5	0.3666666667	-5.517287547	0.7999374271
26.5	6.5	0.375	-5.513349822	0.7993885505
26.5	6.5	0.3833333333	-5.513349822	0.7996634833
26.5	6.5	0.3916666667	-5.489723473	0.8133923198
26.5	6.5	0.4	-5.410968975	0.8295935733
26.5	6.5	0.4083333333	-5.375529451	0.8403030943
26.5	6.5	0.4166666667	-5.351903102	0.8438732643
26.5	6.5	0.425	-5.351903102	0.8441472081
26.5	6.5	0.4333333333	-5.320401303	0.850188806
26.5	6.5	0.4416666667	-5.292837229	0.8540329198
26.5	6.5	0.45	-5.288899504	0.8551316619
26.5	6.5	0.4583333333	-5.284961779	0.8567792805
26.5	6.5	0.4666666667	-5.277086329	0.8578770336
26.5	6.5	0.475	-5.277086329	0.8570532243
26.5	6.5	0.4833333333	-5.249522255	0.8650163846
26.5	6.5	0.4916666667	-5.158954583	0.8806687615
26.5	6.5	0.5	-5.048698286	0.8985176336
26.5	6.5	0.5083333333	-4.863625217	0.9199356867
26.5	6.5	0.5166666667	-4.623407874	0.9399810539
