# X	Y	time	B	Z
53	3.5	0.4416666667	-0.1423027562	0.6857058327
53	3.5	0.45	-0.1423027562	0.7010832768
53	3.5	0.4583333333	-0.1462372561	0.7214035768
53	3.5	0.4666666667	-0.1462372561	0.7315632323
53	3.5	0.475	-0.1462372561	0.7491371716
53	3.5	0.4833333333	-0.150171756	0.7996634833
53	3.5	0.4916666667	-0.150171756	0.8166875571
53	3.5	0.5	-0.150171756	0.8468935688
53	3.5	0.5083333333	-0.1541062559	0.8595246522
53	3.5	0.5166666667	-0.150171756	0.8625449567
53	3.5	0.525	-0.150171756	0.8856116174
53	3.5	0.5333333333	-0.1541062559	0.8954963402
53	3.5	0.5416666667	-0.1580407558	0.9213083726
53	3.5	0.55	-0.1580407558	0.933940445
53	3.5	0.5583333333	-0.1619752557	0.9427274146
53	3.5	0.5666666667	-0.1619752557	0.9605752977
53	3.5	0.575	-0.1619752557	0.9748549887
53	3.5	0.5833333333	-0.1619752557	0.9833670256
53	3.5	0.5916666667	-0.1619752557	0.9927028718
53	3.5	0.6	-0.1619752557	0.9965479746
