# X	Y	time	B	Z
21.5	9.5	0.01666666667	-0.1383360064	0.1867671581
21.5	9.5	0.025	-0.1383360064	0.1969268136
21.5	9.5	0.03333333333	-0.1383360064	0.2216401039
21.5	9.5	0.04166666667	-0.1383360064	0.2323496249
21.5	9.5	0.05	-0.1344015065	0.2408626508
21.5	9.5	0.05833333333	-0.1383360064	0.2526699249
21.5	9.5	0.06666666667	-0.1383360064	0.2713426063
21.5	9.5	0.075	-0.1383360064	0.280129576
21.5	9.5	0.08333333333	-0.1383360064	0.2919368501
21.5	9.5	0.09166666667	-0.1383360064	0.3204952432
21.5	9.5	0.1	-0.1383360064	0.3498764566
21.5	9.5	0.1083333333	-0.1383360064	0.368549138
21.5	9.5	0.1166666667	-0.1423027562	0.3784338607
21.5	9.5	0.125	-0.1383360064	0.3759634218
21.5	9.5	0.1333333333	-0.1383360064	0.4023243307
21.5	9.5	0.1416666667	-0.1383360064	0.4319804769
21.5	9.5	0.15	-0.1383360064	0.4517509114
21.5	9.5	0.1583333333	-0.1383360064	0.4734438972
21.5	9.5	0.1666666667	-0.1344015065	0.4989819859
21.5	9.5	0.175	-0.1344015065	0.5308346272
21.5	9.5	0.1833333333	-0.1344015065	0.5335799989
21.5	9.5	0.1916666667	-0.1344015065	0.5368752362
21.5	9.5	0.2	-0.1344015065	0.5401704734
21.5	9.5	0.2083333333	-0.1383360064	0.5533514224
21.5	9.5	0.2166666667	-0.1344015065	0.5794373986
21.5	9.5	0.225	-0.1383360064	0.5997576986
21.5	9.5	0.2333333333	-0.1383360064	0.6225494265
21.5	9.5	0.2416666667	-0.1383360064	0.6431436703
21.5	9.5	0.25	-0.1344015065	0.6802141003
21.5	9.5	0.2583333333	-0.1344015065	0.7054772561
21.5	9.5	0.2666666667	-0.1383360064	0.737878774
21.5	9.5	0.275	-0.1344015065	0.7406251347
21.5	9.5	0.2833333333	-0.1383360064	0.7428216299
21.5	9.5	0.2916666667	-0.1383360064	0.7447441813
21.5	9.5	0.3	-0.1344015065	0.7647895485
21.5	9.5	0.3083333333	-0.1344015065	0.7831872971
21.5	9.5	0.3166666667	-0.1383360064	0.7944456947
21.5	9.5	0.325	-0.1344015065	0.8224542223
21.5	9.5	0.3333333333	-0.1344015065	0.8370078571
21.5	9.5	0.3416666667	-0.1383360064	0.8457948267
21.5	9.5	0.35	-0.1344015065	0.8548567291
21.5	9.5	0.3583333333	-0.1344015065	0.8545817964
21.5	9.5	0.3666666667	-0.1344015065	0.8545817964
21.5	9.5	0.375	-0.1344015065	0.8548567291
21.5	9.5	0.3833333333	-0.1383360064	0.8548567291
21.5	9.5	0.3916666667	-0.1344015065	0.8548567291
21.5	9.5	0.4	-0.1344015065	0.8543078526
21.5	9.5	0.4083333333	-0.1344015065	0.8543078526
21.5	9.5	0.4166666667	-0.1344015065	0.8644675081
21.5	9.5	0.425	-0.1344015065	0.8743532198
21.5	9.5	0.4333333333	-0.1383360064	0.886160494
21.5	9.5	0.4416666667	-0.1383360064	0.8960462057
21.5	9.5	0.45	-0.1383360064	0.9034595005
21.5	9.5	0.4583333333	-0.1344015065	0.9070296705
21.5	9.5	0.4666666667	-0.1344015065	0.9108737843
21.5	9.5	0.475	-0.1383360064	0.9166404495
21.5	9.5	0.4833333333	-0.1383360064	0.9246036098
21.5	9.5	0.4916666667	-0.1344015065	0.933940445
21.5	9.5	0.5	-0.1344015065	0.9479442143
21.5	9.5	0.5083333333	-0.1344015065	0.9605752977
21.5	9.5	0.5166666667	-0.1344015065	0.9734813139
21.5	9.5	0.525	-0.1344015065	0.9847397115
21.5	9.5	0.5333333333	-0.1344015065	0.9976457277
21.5	9.5	0.5416666667	-0.1383360064	1.010551744
21.5	9.5	0.55	-0.1383360064	1.024556502
21.5	9.5	0.5583333333	-0.1344015065	1.035265034
21.5	9.5	0.5666666667	-0.1344015065	1.04652541
21.5	9.5	0.575	-0.1344015065	1.055307435
21.5	9.5	0.5833333333	-0.1344015065	1.065197102
21.5	9.5	0.5916666667	-0.1344015065	1.070408957
21.5	9.5	0.6	-0.1344015065	1.069311204
21.5	9.5	0.6083333333	-0.1383360064	1.068213451
21.5	9.5	0.6166666667	-0.1344015065	1.068213451
26.5	9.5	0.008333333333	-0.1383360064	0.1810004929
26.5	9.5	0.01666666667	-0.1383360064	0.1810004929
26.5	9.5	0.025	-0.1383360064	0.1810004929
26.5	9.5	0.03333333333	-0.1383360064	0.1810004929
26.5	9.5	0.04166666667	-0.1383360064	0.1810004929
26.5	9.5	0.05	-0.1383360064	0.1944553857
26.5	9.5	0.05833333333	-0.1383360064	0.2087350767
26.5	9.5	0.06666666667	-0.1423027562	0.2323496249
26.5	9.5	0.075	-0.1383360064	0.2474521363
26.5	9.5	0.08333333333	-0.1423027562	0.257337848
26.5	9.5	0.09166666667	-0.1383360064	0.257337848
26.5	9.5	0.1	-0.1383360064	0.2617318273
26.5	9.5	0.1083333333	-0.1383360064	0.2905641642
26.5	9.5	0.1166666667	-0.1383360064	0.3084130363
26.5	9.5	0.125	-0.1383360064	0.3438358477
26.5	9.5	0.1333333333	-0.1383360064	0.3572907404
26.5	9.5	0.1416666667	-0.1383360064	0.3572907404
26.5	9.5	0.15	-0.1383360064	0.3636062821
26.5	9.5	0.1583333333	-0.1423027562	0.3847503914
26.5	9.5	0.1666666667	-0.1383360064	0.4179757187
26.5	9.5	0.175	-0.1383360064	0.44021857
26.5	9.5	0.1833333333	-0.1383360064	0.4572426438
26.5	9.5	0.1916666667	-0.1383360064	0.483329609
26.5	9.5	0.2	-0.1344015065	0.5074940227
26.5	9.5	0.2083333333	-0.1383360064	0.5302857507
26.5	9.5	0.2166666667	-0.1383360064	0.5580193455
26.5	9.5	0.225	-0.1383360064	0.5895980431
